Date,Difference,Predicted_Price,Lower_Confidence_Interval,Upper_Confidence_Interval,borough
2022-02-28,110120.41852364506,985478.418523645,677781.078096777,1214380.1505462718,SW4
2022-03-31,84706.77903980749,960064.7790398076,581479.9479515925,1118408.7730807324,SW4
2022-04-30,54769.46792130059,930127.4679213006,576953.4851514606,1113887.8926115255,SW4
2022-05-31,127184.02060567116,1002542.0206056712,679045.0453186112,1216500.06005013,SW4
2022-06-30,54707.66895959471,930065.6689595948,534115.886469793,1071647.410238054,SW4
2022-07-31,107245.4564549281,982603.456454928,659097.6375809135,1196693.9374097532,SW4
2022-08-31,106754.9213142202,982112.9213142202,605871.1791959201,1143863.750522664,SW4
2022-09-30,65949.33193410137,941307.3319341014,565315.4361905227,1103789.3850492395,SW4
2022-10-31,140073.08717881385,1015431.087178814,680118.9155135097,1218844.5949759153,SW4
2022-11-30,74912.97097755909,950270.9709775592,540833.0916549554,1079562.675942535,SW4
2022-12-31,113623.645653931,988981.645653931,644640.2585340932,1183497.0908186506,SW4
2022-01-31,-32744.800416538077,390164.2904925528,349358.2305493932,430970.3504357124,N18
2022-02-28,-33151.14536394499,389757.9455451459,368001.8457272124,477003.6461961556,N18
2022-03-31,-26976.16267193098,395932.9282371599,374409.560478603,483758.5867236068,N18
2022-04-30,-25023.42889127378,397885.6620178171,370183.4748371583,479540.1745423379,N18
2022-05-31,-24837.24518680381,398071.8457222871,368376.9659450428,477813.5832820789,N18
2022-06-30,-23662.563639517397,399246.5272695735,369349.2088498923,478818.3360628623,N18
2022-07-31,-22314.43380157623,400594.6571075147,369521.4991461449,478992.9423479192,N18
2022-08-31,-21065.325649536593,401843.76525955426,369422.4796389799,478893.9184832811,N18
2022-09-30,-19879.861893165384,403029.2290159255,369358.5596513993,478830.5496795249,N18
2022-10-31,-18662.279335474577,404246.8115736163,369390.67952545267,478862.6674081107,N18
2022-11-30,-17441.1917973265,405467.8991117644,369394.1137216789,478866.243172799,N18
2022-12-31,-16221.795488714786,406687.2954203761,369392.3860459283,478864.58838947694,N18
2022-01-31,45714.21418911901,477364.214189119,419708.3753350014,535020.0530432366,IG2
2022-02-28,46092.00582942665,477742.00582942663,358424.4334662588,505631.14981435647,IG2
2022-03-31,29249.010221446173,460899.01022144617,341187.54704120586,488426.4617428332,IG2
2022-04-30,52812.40512383087,484462.4051238309,381033.74366791896,529393.0461368504,IG2
2022-05-31,36364.908245135455,468014.90824513545,340968.4634238348,489436.5428187743,IG2
2022-06-30,47323.35688338957,478973.3568833896,368209.1957581697,517007.7015183385,IG2
2022-07-31,46975.31925942876,478625.3192594288,356217.35419061396,506386.5705614644,IG2
2022-08-31,44224.66379070938,475874.6637907094,353006.8100588921,504791.87900366914,IG2
2022-09-30,52258.94870084747,483908.94870084745,363247.0241461344,516121.5456741418,IG2
2022-10-31,46861.44759554256,478511.4475955426,349631.9592013532,502873.038588037,IG2
2022-11-30,53089.84421866551,484739.8442186655,361240.02843858174,514516.7648076642,IG2
2022-12-31,51928.40620171099,483578.406201711,353838.1768538245,507138.9471122664,IG2
2022-01-31,1042520.7369249212,2571543.913395509,1635224.8263798505,3507863.000411168,SW3
2022-02-28,1294906.6535766085,2823929.8300471967,539001.4455062231,3023816.7407383276,SW3
2022-03-31,1375812.7165916555,2904835.893062244,364714.6420565816,2855143.8369146897,SW3
2022-04-30,1257476.7102854648,2786499.886756053,164621.0707081987,2656753.2696205955,SW3
2022-05-31,1104489.1204643182,2633512.2969349064,122702.70565763814,2629368.467641245,SW3
2022-06-30,1091750.1105540874,2620773.287024676,261260.327625833,2771308.005494882,SW3
2022-07-31,1215126.4287368208,2744149.605207409,395760.4386350468,2909038.550671596,SW3
2022-08-31,1324310.6703806142,2853333.8468512027,377321.79593270295,2899093.04029606,SW3
2022-09-30,1308118.7008625958,2837141.877333184,251692.28717875108,2773970.1267263885,SW3
2022-10-31,1208225.4951603832,2737248.671630971,166173.45068904618,2692086.490847705,SW3
2022-11-30,1149991.7181844155,2679014.894655004,205728.2725394694,2735850.526449772,SW3
2022-12-31,1193978.166128948,2723001.3425995363,307947.7699663355,2838071.478863905,SW3
2022-01-31,58675.61059430986,1036650.61059431,868880.5488632666,1204420.6723253531,N3
2022-02-28,67521.66729638034,1045496.6672963804,772976.1274411888,1200665.9859629525,N3
2022-03-31,79315.6661025963,1057290.6661025963,775566.7327631952,1203971.2648492367,N3
2022-04-30,72919.8079925592,1050894.8079925592,757292.2097564994,1185866.0740234265,N3
2022-05-31,69342.76494832087,1047317.7649483208,760103.5630883306,1188692.3508231926,N3
2022-06-30,82138.74528758599,1060113.745287586,776243.3729623435,1205298.587716187,N3
2022-07-31,80033.73561534578,1058008.735615346,761296.3682578844,1190443.6123976354,N3
2022-08-31,73599.60003287897,1051574.600032879,756892.3965102625,1186189.3323248038,N3
2022-09-30,84840.5706883445,1062815.5706883443,774373.1684948744,1204058.7728160566,N3
2022-10-31,86685.94022116245,1064660.9402211625,764976.1249266737,1194664.6141389622,N3
2022-11-30,78706.65817940538,1056681.6581794054,755019.784066232,1184971.6518502538,N3
2022-12-31,87324.45350046187,1065299.4535004618,771494.498353703,1201691.09228841,N3
2022-01-31,63939.34330310965,660055.2826970491,563284.2726654689,756826.2927286293,N4
2022-02-28,62445.36633168027,658561.3057256197,471918.69386669394,717325.2309783262,N4
2022-03-31,41805.642094551906,637921.5814884914,452672.6376648085,698279.7926488137,N4
2022-04-30,83374.67088449592,679490.6102784354,514803.45132527914,760566.4850424877,N4
2022-05-31,50070.56757227055,646186.50696621,439588.6917256593,686034.9804377689,N4
2022-06-30,65721.9735591415,661837.912953081,487587.52013340546,735947.1706282153,N4
2022-07-31,79808.85829179597,675924.7976857354,485293.43521747034,735112.2130357176,N4
2022-08-31,51690.63004156557,647806.569435505,442971.2644195737,693024.1578678443,N4
2022-09-30,84779.992522121,680895.9319160604,504083.9246158073,754326.6791331824,N4
2022-10-31,69435.18455657059,665551.12395051,455123.0581945814,706419.2046621967,N4
2022-11-30,67192.91735627328,663308.8567502127,467636.6143510239,720110.7300362603,N4
2022-12-31,90317.0752069456,686433.0146008851,492835.1293029082,745645.0651863153,N4
2022-01-31,2971.275722110491,489509.737260572,430209.6599213153,548809.8145998288,HA0
2022-02-28,-15461.498363738436,471076.96317472315,395559.8542667495,540651.5206384758,HA0
2022-03-31,-4835.856974110498,481702.6045643511,424526.14971783315,569802.0561383459,HA0
2022-04-30,3539.979796281499,490078.44133474305,422043.0311951274,567785.5654225796,HA0
2022-05-31,-10571.159997971365,475967.3015404902,398905.05982630874,545949.5836621086,HA0
2022-06-30,1872.918430023532,488411.3799684851,425258.93398492463,572706.1459479883,HA0
2022-07-31,4546.847956080077,491085.3094945416,415456.6256267099,562968.1565023263,HA0
2022-08-31,-4882.01872948333,481656.44280897826,402993.2439391897,551225.9457666066,HA0
2022-09-30,7330.774362460485,493869.2359009221,424401.724182628,573100.7850781827,HA0
2022-10-31,6237.606131869563,492776.0676703311,411094.6140159098,559795.9725998315,HA0
2022-11-30,1132.3378665415312,487670.7994050031,406925.1713751351,555941.215171132,HA0
2022-12-31,11845.305304631507,498383.7668430931,422546.9828935834,571955.8750595197,HA0
2022-01-31,-69221.07817425558,888862.2551590778,723640.1884751335,1054084.321843022,NW7
2022-02-28,-104568.24426882184,853515.0890645115,721128.9418852485,1124343.3925922858,NW7
2022-03-31,-82955.98073383604,875127.3525994973,777706.3208609653,1181684.872875673,NW7
2022-04-30,-118312.13932856431,839771.1940047691,720566.3504598315,1124887.9990173783,NW7
2022-05-31,-94467.26272838574,863616.0706049476,778799.1002659695,1185057.3196010543,NW7
2022-06-30,-107211.60802734787,850871.7253059854,742024.0690831718,1148653.906985571,NW7
2022-07-31,-94229.4775239026,863853.8558094308,767634.9772047914,1174495.950468766,NW7
2022-08-31,-98682.72006608087,859400.6132672525,750149.6412543936,1157110.5403279166,NW7
2022-09-30,-91199.09799296437,866884.235340369,762062.6899219747,1169071.2208909253,NW7
2022-10-31,-91864.79441550554,866218.5389178279,753902.3242737006,1160932.9495478838,NW7
2022-11-30,-86962.56415987085,871120.7691734625,759465.0874301471,1166506.039747789,NW7
2022-12-31,-85863.7238610262,872219.6094723071,755659.289040012,1162705.058224344,NW7
2022-01-31,-80238.81548816645,661046.2148148639,586120.8323172196,735971.5973125082,SE15
2022-02-28,-82321.48857351491,658963.5417295154,643463.2087532552,834941.5056821083,SE15
2022-03-31,-78008.7465523567,663276.2837506735,649779.5099735104,841416.0346748666,SE15
2022-04-30,-73172.67606171327,668112.354241317,650300.5272220629,841941.6743652845,SE15
2022-05-31,-68293.78228557347,672991.2480174568,650337.722693847,841990.1254644932,SE15
2022-06-30,-63411.38433588373,677873.6459671465,650335.2637441866,841999.5927612534,SE15
2022-07-31,-58528.69964424681,682756.3306587834,650329.5598404512,842005.8701488831,SE15
2022-08-31,-53645.991488890664,687639.0388141396,650323.5907477005,842011.8861690722,SE15
2022-09-30,-48763.281413529,692521.7488895013,650317.6002988865,842017.8804578973,SE15
2022-10-31,-43880.5711810558,697404.4591219744,650311.608446485,842023.872624522,SE15
2022-11-30,-38997.86093572636,702287.169367304,650305.616823116,842029.8642736035,SE15
2022-12-31,-34115.15068934492,707169.8796136853,650299.62556231,842035.8555365135,SE15
2022-01-31,1932.300905937278,378172.30090593727,336945.40247769636,419399.1993341782,SE2
2022-02-28,3474.2736647632364,379714.27366476326,325528.55458698206,430035.39093066985,SE2
2022-03-31,5016.246423589195,381256.2464235892,325519.9890647603,430043.9564528917,SE2
2022-04-30,6558.219182415153,382798.2191824152,325511.424946162,430052.52057148993,SE2
2022-05-31,8100.191941241112,384340.1919412411,325502.8622304974,430061.0832871545,SE2
2022-06-30,9642.16470006707,385882.1647000671,325494.3009170773,430069.6446005746,SE2
2022-07-31,11184.137458893028,387424.137458893,325485.741005213,430078.2045124389,SE2
2022-08-31,12726.110217718984,388966.110217719,325477.18249421637,430086.7630234356,SE2
2022-09-30,14268.082976544942,390508.0829765449,325468.62538339983,430095.3201342521,SE2
2022-10-31,15810.0557353709,392050.0557353709,325460.06967207644,430103.8758455755,SE2
2022-11-30,17352.028494196857,393592.0284941968,325451.5153595598,430112.4301580921,SE2
2022-12-31,18894.001253022816,395134.0012530228,325442.962445164,430120.9830724879,SE2
2022-01-31,460905.2410020319,1248780.241002032,900342.7364532863,1597217.7455507778,TW10
2022-02-28,463579.37547043746,1251454.3754704376,322622.1261366325,1258476.1428001784,TW10
2022-03-31,552421.849021532,1340296.849021532,408475.9278057495,1344959.0192964396,TW10
2022-04-30,558686.7535129326,1346561.7535129325,325198.425575199,1263081.383407602,TW10
2022-05-31,582517.1501264476,1370392.1501264474,341885.4405662436,1281525.3526607864,TW10
2022-06-30,585904.2931967055,1373779.2931967056,320760.06603127014,1261764.2201092455,TW10
2022-07-31,597049.3716366045,1384924.3716366044,327287.84918318357,1270752.3076966144,TW10
2022-08-31,600515.2205033175,1388390.2205033177,318567.0361822961,1264114.66155113,TW10
2022-09-30,607855.574834631,1395730.574834631,321544.03181714163,1268886.676845485,TW10
2022-10-31,612765.8402238167,1400640.8402238167,318466.287879377,1267104.242898994,TW10
2022-11-30,617860.4725484563,1405735.4725484564,318280.5212034218,1267658.7434458574,TW10
2022-12-31,624461.1797781272,1412336.1797781272,319611.0333353652,1269340.3811239768,TW10
2022-01-31,-274985.67664354446,716923.1468858673,563504.0344625703,870342.2593091644,HA7
2022-02-28,-206284.51986120013,785624.3036682117,859444.4847730472,1261775.4758504652,HA7
2022-03-31,-253533.7074578263,738375.1160715856,743393.6478632304,1145925.624002341,HA7
2022-04-30,-227539.6854011516,764369.1381282602,816467.8577245604,1219337.8334476126,HA7
2022-05-31,-220229.23240358743,771679.5911258244,797580.992946039,1200857.5601079129,HA7
2022-06-30,-251443.99326872744,740464.8302606844,758897.1757393236,1162490.94958922,HA7
2022-07-31,-193842.02195331687,798066.8015760949,847626.2539147637,1251395.335774881,HA7
2022-08-31,-260100.58783548477,731808.235693927,723750.1316560134,1127550.3836384744,HA7
2022-09-30,-188417.90584197157,803490.9176874403,861690.6507246617,1265492.3603211883,HA7
2022-10-31,-245624.8107101723,746284.0128192394,732754.1743392611,1136649.662983161,HA7
2022-11-30,-204417.8490438585,787490.9744855533,831050.3896096314,1235181.18078182,HA7
2022-12-31,-214992.6526259681,776916.1709034437,779087.7218936123,1183580.318000992,HA7
2022-01-31,44658.99281881747,553312.0231218478,458339.34617757215,648284.7000661234,SE5
2022-02-28,25185.525606604773,533838.555909635,365179.2311330307,613179.8950486043,SE5
2022-03-31,38955.26758285222,547608.2978858824,398416.3737311313,646429.1708274242,SE5
2022-04-30,41177.235585109454,549830.2658881397,386869.4117053716,634880.5849052034,SE5
2022-05-31,28652.4973293219,537305.5276323522,371964.2190938989,620292.3650005866,SE5
2022-06-30,49310.96687214355,557963.9971751738,405057.3802243332,653565.6194673707,SE5
2022-07-31,37140.968408759494,545793.9987117897,372228.9497984221,620737.1138808704,SE5
2022-08-31,39473.10624430095,548126.1365473312,386659.0943189384,635311.241958205,SE5
2022-09-30,52748.54923009385,561401.5795331241,397459.41793606745,646397.5286415789,SE5
2022-10-31,36739.48490475722,545392.5152077875,368091.6663005885,617196.2656547988,SE5
2022-11-30,51553.90842882979,560206.93873186,398914.46050151554,648020.4471526901,SE5
2022-12-31,50903.38832644676,559556.418629477,383402.8913365068,632602.1290647876,SE5
2022-01-31,31183.96326909834,491262.9632690983,431333.7485139549,551192.1780242417,SE12
2022-02-28,40509.26372599126,500588.2637259912,395083.23896768177,543725.3619461041,SE12
2022-03-31,34655.12389006118,494734.1238900611,378963.1875586206,529486.5327695193,SE12
2022-04-30,33805.33000473587,493884.33000473585,383874.2461985673,534584.166030782,SE12
2022-05-31,38959.53205330176,499038.53205330175,389645.94438830006,540820.4597088317,SE12
2022-06-30,36465.90574520726,496544.9057452073,381936.8321750908,533233.9152087201,SE12
2022-07-31,42066.936994837975,502145.93699483795,390030.5051859507,541329.5573133107,SE12
2022-08-31,39650.05169692828,499729.0516969283,382010.79560803645,533313.4337961442,SE12
2022-09-30,43148.68212071069,503227.6821207106,387912.9172580048,539242.34358956,SE12
2022-10-31,44329.84491607055,504408.8449160706,385556.7702605304,536963.5553301893,SE12
2022-11-30,43876.16900874546,503955.16900874546,383876.1997272683,535374.4484580816,SE12
2022-12-31,48475.30170583096,508554.30170583096,388893.53742978006,540462.727964391,SE12
2022-01-31,-124726.44542559644,1285273.5545744034,888608.4920423758,1681938.6171064312,NW11
2022-02-28,-144304.68211497564,1265695.3178850245,851538.748325422,1929304.7782958196,NW11
2022-03-31,-136138.5439610613,1273861.4560389386,879080.8090976942,1957251.4672101345,NW11
2022-04-30,-116570.53353392894,1293429.466466071,890269.2722577048,1968866.74859656,NW11
2022-05-31,-144619.07499256582,1265380.925007434,842523.925662665,1921378.991420061,NW11
2022-06-30,-98585.70127643996,1311414.29872356,916561.502346692,1995505.24508556,NW11
2022-07-31,-138516.97979468328,1271483.0202053166,830601.4903623227,1909535.952601191,NW11
2022-08-31,-97153.66547115531,1312846.3345288446,911872.0686304288,1990854.560016627,NW11
2022-09-30,-117072.98882124377,1292927.011178756,850478.6488493592,1929682.704450464,NW11
2022-10-31,-106963.76301898206,1303036.236981018,880336.7300470157,1959881.721557508,NW11
2022-11-30,-90540.56788942267,1319459.4321105774,886461.2057059363,1966385.1845531825,NW11
2022-12-31,-114863.13966800284,1295136.8603319973,845594.5971446501,1925760.2592981895,NW11
2022-01-31,427497.4899310112,1996420.566854088,1117522.2215009832,2875318.9122071927,SW10
2022-02-28,207294.96330749049,1776218.0402305676,204004.24426111765,2493436.856337995,SW10
2022-03-31,335919.87715919217,1904842.9540822692,548577.4945561443,2846518.486993413,SW10
2022-04-30,326381.8392380997,1895304.9161611767,410430.9327729813,2708339.145230988,SW10
2022-05-31,240064.6280501678,1808987.7049732448,333600.0349050192,2631611.696565271,SW10
2022-06-30,426306.5369696279,1995229.613892705,605446.9368348562,2904883.0348502183,SW10
2022-07-31,172216.6406262169,1741139.7175492938,163405.87866202975,2466260.482497302,SW10
2022-08-31,489496.2515791715,2058419.3285022485,731996.7347415535,3040408.64101051,SW10
2022-09-30,146791.59483517654,1715714.6717582536,68399.97481179773,2384036.865546366,SW10
2022-10-31,507437.6133010477,2076360.6902241248,767735.4124758806,3091402.7783020157,SW10
2022-11-30,166526.24623505145,1735449.3231581284,62263.01603937708,2393760.4036747846,SW10
2022-12-31,483034.28445324395,2051957.361376321,716314.4140302427,3054547.8162522963,SW10
2022-01-31,4088.6757159438,773345.7069659438,664466.9671269467,882224.4468049409,SW17
2022-02-28,6575.390723021319,775832.4219730214,634099.4584462238,909388.0340679312,SW17
2022-03-31,9062.105730098838,778319.1369800988,634099.3196981542,909388.1728160008,SW17
2022-04-30,11548.820737176356,780805.8519871763,634099.1809502244,909388.3115639306,SW17
2022-05-31,14035.535744253875,783292.5669942539,634099.0422024346,909388.4503117204,SW17
2022-06-30,16522.250751331394,785779.2820013314,634098.9034547845,909388.5890593705,SW17
2022-07-31,19008.965758408915,788265.9970084089,634098.7647072745,909388.7278068806,SW17
2022-08-31,21495.680765486435,790752.7120154864,634098.6259599042,909388.8665542508,SW17
2022-09-30,23982.395772563956,793239.427022564,634098.4872126738,909389.0053014812,SW17
2022-10-31,26469.110779641476,795726.1420296414,634098.3484655832,909389.144048572,SW17
2022-11-30,28955.825786718997,798212.857036719,634098.2097186325,909389.2827955226,SW17
2022-12-31,31442.540793796517,800699.5720437965,634098.0709718216,909389.4215423334,SW17
2022-01-31,15239.435913507696,394818.3832819288,361389.2990933367,428247.4674705208,UB4
2022-02-28,16276.765327066878,395855.7126954879,338604.7165236891,422627.83704027144,UB4
2022-03-31,17314.09474062606,396893.0421090471,338604.71420958673,422627.83935437375,UB4
2022-04-30,18351.424154185243,397930.3715226063,338604.71189548454,422627.841668476,UB4
2022-05-31,19388.753567744425,398967.7009361655,338604.70958138246,422627.8439825781,UB4
2022-06-30,20426.082981303607,400005.0303497247,338604.7072672805,422627.84629668,UB4
2022-07-31,21463.41239486279,401042.35976328386,338604.70495317865,422627.84861078183,UB4
2022-08-31,22500.74180842197,402079.68917684304,338604.702639077,422627.8509248835,UB4
2022-09-30,23538.07122198115,403117.0185904022,338604.70032497536,422627.8532389851,UB4
2022-10-31,24575.400635540336,404154.3480039614,338604.6980108739,422627.85555308656,UB4
2022-11-30,25612.73004909952,405191.6774175206,338604.6956967726,422627.8578671879,UB4
2022-12-31,26650.0594626587,406229.0068310798,338604.6933826714,422627.8601812891,UB4
2022-01-31,,230853.0497003196,200434.74728756328,261271.35211307593,EN3
2022-02-28,,227867.33979559888,199206.4705050969,270536.3953997474,EN3
2022-03-31,,223372.57960556768,197669.7591608042,269055.0061734192,EN3
2022-04-30,,233958.6716964025,212420.0911347336,284466.37876122183,EN3
2022-05-31,,224893.77939765045,192318.00801371192,265266.49310306966,EN3
2022-06-30,,230224.18884982413,206534.1695846634,279840.93503396976,EN3
2022-07-31,,232363.95271668467,203342.3300899524,276651.4833580544,EN3
2022-08-31,,226628.54787682032,195357.21304459957,268886.2629899574,EN3
2022-09-30,,234555.93016916135,208798.73048566477,282770.3198133031,EN3
2022-10-31,,230243.41924620463,196408.33447931524,270680.929389057,EN3
2022-11-30,,231247.5284394036,201710.81853127675,276011.68556940684,EN3
2022-12-31,,235332.1967061837,204769.6106921652,279114.0115556807,EN3
2022-01-31,6590.266331319741,374201.39133131976,337699.3591231736,410703.4235394659,UB3
2022-02-28,19864.285351851737,387475.4103518517,341279.8499269978,420490.43811406614,UB3
2022-03-31,14385.808684622563,381996.9336846226,322491.04550827364,401774.251157268,UB3
2022-04-30,6446.683765032154,374057.80876503215,319318.7455175283,400025.2546432909,UB3
2022-05-31,24299.524977536963,391910.649977537,345065.0005162706,425862.93190873903,UB3
2022-06-30,14029.967136530156,381641.09213653015,316467.1770360924,398215.957281894,UB3
2022-07-31,14309.053475434745,381920.1784754347,326003.5076922836,409776.9149855256,UB3
2022-08-31,23177.51535214345,390788.64035214344,334324.26474695303,418634.9090064644,UB3
2022-09-30,18661.81289271126,386272.93789271126,320913.8935542862,405276.9515268494,UB3
2022-10-31,17604.380810746487,385215.50581074646,324137.4657007603,408969.92013531015,UB3
2022-11-30,25637.28094981431,393248.4059498143,333175.70967142476,418112.3406067109,UB3
2022-12-31,20979.257516850088,388590.3825168501,320443.61114757764,405462.5919864939,UB3
2022-01-31,-7606.310241767191,385182.1512966944,354793.55395158473,415570.748641804,EN3EN8
2022-02-28,-24725.69289507927,368062.7686433823,337911.2902714611,413426.8674988379,EN3EN8
2022-03-31,-10503.069531615409,382285.39200684614,369224.2129572034,444797.95684664743,EN3EN8
2022-04-30,-15224.82225908598,377563.6392793755,350267.4604394267,425865.9571825553,EN3EN8
2022-05-31,-16313.939289542504,376474.52224891906,353791.5466289503,429607.14238705975,EN3EN8
2022-06-30,-5679.953280378828,387108.50825808273,365253.9354898612,441590.95960538933,EN3EN8
2022-07-31,-19405.01143879086,373383.4500996707,340581.9629352017,417544.84382489737,EN3EN8
2022-08-31,-1019.4676262151296,391768.9939122464,372403.98380863207,449944.02689344255,EN3EN8
2022-09-30,-16411.8214488018,376376.6400896598,338475.12274171703,416317.09269003273,EN3EN8
2022-10-31,-2500.988429238496,390287.47310922306,367734.7435324331,445663.84558361664,EN3EN8
2022-11-30,-8325.944841184319,384462.51669727726,347997.8948497067,425929.1154033248,EN3EN8
2022-12-31,-7151.614609648168,385636.8469288134,354945.78508243774,432979.7984575577,EN3EN8
2022-01-31,59054.67333418628,737117.6362971492,566929.5663877727,907305.7062065258,EN4
2022-02-28,97054.8941462289,775117.8571091918,483516.3857455534,948609.9818044576,EN4
2022-03-31,92411.46186121192,770474.4248241748,440772.0851734328,906066.9761824592,EN4
2022-04-30,59617.51243378955,737680.4753967525,412621.525033914,877916.5020371671,EN4
2022-05-31,72739.66538661366,750802.6283495766,458439.5536709917,923930.6781605824,EN4
2022-06-30,107144.75777893869,785207.7207419015,479721.1170699101,945214.993640666,EN4
2022-07-31,93373.7811735487,771436.7441365116,431453.2377166893,897130.7349984567,EN4
2022-08-31,65396.23178891954,743459.1947518825,417240.4340528576,882930.3931038099,EN4
2022-09-30,86828.86527118823,764891.8282341511,466568.1631720754,932423.0297183878,EN4
2022-10-31,115329.77184854516,793392.7348115081,473622.5407931766,939505.198287463,EN4
2022-11-30,94204.840022146,772267.8029851089,423925.8949995929,889950.1672735347,EN4
2022-12-31,73068.3463652403,751131.3093282032,423890.845762491,889962.0928496234,EN4
2022-01-31,28736.2629857232,822319.5963190566,715809.6818102,928829.5108279132,SE22
2022-02-28,22416.717320350275,816000.0506536836,653245.877178727,921281.698157194,SE22
2022-03-31,20228.488594832812,813811.8219281662,657270.2465938368,925519.962621795,SE22
2022-04-30,36697.3138837953,830280.6472171287,675554.8025104767,944549.514734115,SE22
2022-05-31,31700.71376555531,825284.0470988887,653978.3807142058,923195.085715981,SE22
2022-06-30,28277.890190049697,821861.223523383,655494.627558767,924826.3919568886,SE22
2022-07-31,43495.07755456072,837078.4108878941,673874.2436829057,943726.7977127832,SE22
2022-08-31,40657.387682771216,834240.7210161046,655757.9348742239,925733.352048864,SE22
2022-09-30,36472.43370666521,830055.7670399986,654335.1360093775,924461.6227050772,SE22
2022-10-31,50350.162466211455,843933.4957995448,672189.3594935152,942732.764692244,SE22
2022-11-30,49415.95175914409,842999.2850924775,657349.1986382736,927949.0466142584,SE22
2022-12-31,44788.5778061562,838371.9111394896,653568.5716681223,924343.3470925686,SE22
2022-01-31,47855.70930119573,509268.20930119575,431559.28585457406,586977.1327478173,TW5
2022-02-28,24988.156256141316,486400.6562561413,332758.1201268668,544331.7737830244,TW5
2022-03-31,52013.545583478335,513426.0455834783,382643.5489582074,594232.2296964666,TW5
2022-04-30,29788.28515731939,491200.7851573194,333246.6823035934,545127.7968440887,TW5
2022-05-31,54394.49695891402,515806.9969589141,379821.13256549,592216.2910376993,TW5
2022-06-30,36904.46963872919,498316.9696387292,337321.967078693,550522.9782809374,TW5
2022-07-31,55045.66335067012,516458.16335067013,372540.348917936,586567.0385059458,TW5
2022-08-31,45107.59457306835,506520.0945730684,344007.97787869704,558940.8845660994,TW5
2022-09-30,55219.43145906142,516631.93145906145,363700.6143630246,579348.0594089616,TW5
2022-10-31,53244.605765254906,514657.10576525494,351299.3093185332,567576.0392938538,TW5
2022-11-30,55915.07231596325,517327.5723159632,355754.84573543165,572411.087365985,TW5
2022-12-31,60504.86772564838,521917.3677256484,357540.2073257484,574464.3834936218,TW5
2022-01-31,56337.70756777428,536909.9297899965,440413.0312616208,633406.8283183723,E12
2022-02-28,54156.00266261149,534728.2248848338,347882.7617053215,608898.2729287974,E12
2022-03-31,56772.03088642875,537344.253108651,352311.86681693414,614064.6340751449,E12
2022-04-30,59388.05911024602,539960.2813324683,352311.35254639084,614065.1483456881,E12
2022-05-31,62004.08733406328,542576.3095562855,352310.83827786834,614065.6626142107,E12
2022-06-30,64620.11555788055,545192.3377801029,352310.3240113666,614066.1768807124,E12
2022-07-31,67236.14378169781,547808.3660039201,352309.80974688556,614066.6911451934,E12
2022-08-31,69852.17200551508,550424.3942277373,352309.29548442527,614067.2054076538,E12
2022-09-30,72468.20022933235,553040.4224515546,352308.7812239856,614067.7196680934,E12
2022-10-31,75084.22845314961,555656.4506753718,352308.2669655666,614068.2339265124,E12
2022-11-30,77700.25667696688,558272.4788991892,352307.7527091683,614068.7481829107,E12
2022-12-31,80316.28490078414,560888.5071230064,352307.23845479055,614069.2624372884,E12
2022-01-31,-32863.382807538175,385833.0457638904,352238.5094180974,419427.5821096834,SE25
2022-02-28,-28322.889404683905,390373.5391667447,381450.8830467149,465022.9609018508,SE25
2022-03-31,-31061.46827631858,387634.96029511,374061.61560170574,457854.0837978821,SE25
2022-04-30,-26985.728704433528,391710.69986699504,380705.41207891057,464838.9242077167,SE25
2022-05-31,-29289.22732371663,389407.201247712,374245.8291891498,458540.0307151412,SE25
2022-06-30,-25620.78902268188,393075.6395487467,380082.7594230053,464646.97432192136,SE25
2022-07-31,-27542.9917216385,391153.4368497901,374433.90377279115,459114.5479721528,SE25
2022-08-31,-24231.504378684735,394464.92419274384,379560.10665565217,464455.7251731125,SE25
2022-09-30,-25819.546705912657,392876.8818655159,374618.74199834536,459598.030490056,SE25
2022-10-31,-22820.884280516693,395875.5442909119,379119.3820010055,464270.7999926436,SE25
2022-11-30,-24116.074919380753,394580.3536520478,374795.7790604405,460006.69680468854,SE25
2022-12-31,-21391.566202861635,397304.8623685669,378746.1607076057,464095.71386828966,SE25
2022-01-31,-40686.085791128586,663875.855385342,598098.0517031527,729653.6590675313,TW2
2022-02-28,-26270.89080128656,678291.050375184,636067.8899116511,801886.3824209742,TW2
2022-03-31,-35745.09542655437,668816.8457499163,611934.5314030374,778240.9416993682,TW2
2022-04-30,-23314.55481686202,681247.3863596086,633675.8922804225,800309.0712919035,TW2
2022-05-31,-31307.04958519543,673254.8915912752,613101.6221003262,780037.2707159482,TW2
2022-06-30,-20257.991047243588,684303.950129227,632020.7360929138,799201.2633359311,TW2
2022-07-31,-26962.451788126415,677599.4893883442,614152.7209897329,781562.2398814426,TW2
2022-08-31,-17114.300370004497,687447.6408064661,630613.5652371291,798206.619952056,TW2
2022-09-30,-22699.08734472703,681862.8538317436,615093.8167765326,782860.4916269635,TW2
2022-10-31,-13894.87123344643,690667.0699430242,629414.0539984162,797318.2605770862,TW2
2022-11-30,-18506.33815923441,686055.6030172362,615932.4604620296,783968.4880393357,TW2
2022-12-31,-10609.60349000256,693952.337686468,628389.1586618312,796528.1930295738,TW2
2022-01-31,222193.20794031688,1075356.9447824222,848537.1438109665,1302176.7457538778,N5
