Postcode,Ward Code,London zone,Index of Multiple Deprivation,Nearest station,Distance to station,Average Income,IMD decile,Ward Name,AvPTAI2015,PTAL
E8 3FZ,E05009381,2,9828,London Fields,0.127085,66400,3,London Fields,18.852941,4
E8 3GA,E05009370,2,7953,Dalston Junction,0.210253,66400,3,Dalston,30.222222,6
E8 3GB,E05009370,2,7953,Dalston Junction,0.192289,66400,3,Dalston,30.222222,6
E8 3GD,E05009370,2,7953,Dalston Junction,0.148299,66400,3,Dalston,30.222222,6
E8 3GE,E05009381,2,6864,Haggerston,0.374248,66400,3,London Fields,18.852941,4
E8 3GF,E05009381,2,6091,Haggerston,0.412942,66400,2,London Fields,18.852941,4
E8 3GG,E05009381,2,6091,Haggerston,0.384586,66400,2,London Fields,18.852941,4
E8 3GH,E05009381,2,6091,Haggerston,0.379292,66400,2,London Fields,18.852941,4
E8 3GJ,E05009370,2,7497,Hackney Downs,0.539936,62600,3,Dalston,30.222222,6
E8 3GL,E05009381,2,6490,London Fields,0.405092,66400,2,London Fields,18.852941,4
E8 3GN,E05009370,2,7953,Dalston Junction,0.118774,66400,3,Dalston,30.222222,6
E8 3GP,E05009370,2,7953,Dalston Junction,0.136492,66400,3,Dalston,30.222222,6
E8 3GQ,E05009370,2,7953,Dalston Junction,0.12725,66400,3,Dalston,30.222222,6
E8 3GR,E05009370,2,7953,Dalston Junction,0.12725,66400,3,Dalston,30.222222,6
E8 3GS,E05009370,2,7953,Dalston Junction,0.0508507,66400,3,Dalston,30.222222,6
E8 3GT,E05009370,2,7953,Dalston Junction,0.10831,66400,3,Dalston,30.222222,6
E8 3GU,E05009370,2,7953,Dalston Junction,0.0508507,66400,3,Dalston,30.222222,6
E8 3GW,E05009370,2,7953,Dalston Junction,0.0627346,66400,3,Dalston,30.222222,6
E8 3GX,E05009381,2,7078,Dalston Junction,0.431887,66400,3,London Fields,18.852941,4
E8 3GZ,E05009381,2,6091,Dalston Junction,0.477757,66400,2,London Fields,18.852941,4
E8 3HA,E05009381,2,10641,London Fields,0.386654,62600,4,London Fields,18.852941,4
E8 3HB,E05009381,2,5285,London Fields,0.346476,52300,2,London Fields,18.852941,4
E8 3HD,E05009381,2,5285,London Fields,0.341595,52300,2,London Fields,18.852941,4
E8 3HE,E05009381,2,10641,London Fields,0.344727,62600,4,London Fields,18.852941,4
E8 3HF,E05009381,2,10641,London Fields,0.329795,62600,4,London Fields,18.852941,4
E8 3HG,E05009381,2,10641,London Fields,0.308929,62600,4,London Fields,18.852941,4
E8 3HH,E05009381,2,5285,London Fields,0.437957,52300,2,London Fields,18.852941,4
E8 3HJ,E05009381,2,5285,London Fields,0.442394,52300,2,London Fields,18.852941,4
E8 3HL,E05009381,2,10641,London Fields,0.443832,62600,4,London Fields,18.852941,4
E8 3HN,E05009381,2,10641,London Fields,0.577538,62600,4,London Fields,18.852941,4
E8 3HP,E05009381,2,6864,Dalston Junction,0.396121,66400,3,London Fields,18.852941,4
E8 3HQ,E05009381,2,5285,London Fields,0.300617,52300,2,London Fields,18.852941,4
E8 3HR,E05009381,2,6091,Dalston Junction,0.456228,66400,2,London Fields,18.852941,4
E8 3HS,E05009381,2,7078,Dalston Junction,0.356133,66400,3,London Fields,18.852941,4
E8 3HT,E05009381,2,9828,London Fields,0.268488,66400,3,London Fields,18.852941,4
E8 3HU,E05009381,2,6864,Haggerston,0.347465,66400,3,London Fields,18.852941,4
E8 3HW,E05009381,2,9108,Dalston Junction,0.574264,62600,3,London Fields,18.852941,4
E8 3HX,E05009381,2,7078,Dalston Junction,0.323891,66400,3,London Fields,18.852941,4
E8 3HY,E05009381,2,6864,Dalston Junction,0.37655,66400,3,London Fields,18.852941,4
E8 3HZ,E05009381,2,6091,Haggerston,0.373644,66400,2,London Fields,18.852941,4
E8 3JA,E05009381,2,6091,Haggerston,0.382921,66400,2,London Fields,18.852941,4
E8 3JB,E05009381,2,9108,Haggerston,0.525567,62600,3,London Fields,18.852941,4
E8 3JD,E05009381,2,9108,Haggerston,0.525567,62600,3,London Fields,18.852941,4
E8 3JE,E05009381,2,6091,Dalston Junction,0.476547,66400,2,London Fields,18.852941,4
E8 3JF,E05009381,2,6091,Dalston Junction,0.476547,66400,2,London Fields,18.852941,4
E8 3JG,E05009381,2,6091,Haggerston,0.421062,66400,2,London Fields,18.852941,4
E8 3JH,E05009381,2,6091,Haggerston,0.283403,66400,2,London Fields,18.852941,4
E8 3JJ,E05009381,2,6091,Haggerston,0.283403,66400,2,London Fields,18.852941,4
E8 3JL,E05009381,2,6091,Haggerston,0.373644,66400,2,London Fields,18.852941,4
E8 3JN,E05009381,2,9108,Dalston Junction,0.581446,62600,3,London Fields,18.852941,4
E8 3JP,E05009381,2,7078,Dalston Junction,0.412565,66400,3,London Fields,18.852941,4
E8 3JQ,E05009381,2,6091,Haggerston,0.421062,66400,2,London Fields,18.852941,4
E8 3JR,E05009381,2,6864,Dalston Junction,0.414116,66400,3,London Fields,18.852941,4
E8 3JS,E05009381,2,9828,London Fields,0.152516,66400,3,London Fields,18.852941,4
E8 3JT,E05009381,2,6864,Haggerston,0.400167,66400,3,London Fields,18.852941,4
E8 3JU,E05009381,2,6091,Haggerston,0.343528,66400,2,London Fields,18.852941,4
E8 3JW,E05009381,2,9108,Haggerston,0.571328,62600,3,London Fields,18.852941,4
E8 3JX,E05009381,2,6091,Haggerston,0.36497,66400,2,London Fields,18.852941,4
E8 3JY,E05009381,2,6091,Haggerston,0.37289,66400,2,London Fields,18.852941,4
E8 3JZ,E05009381,2,6091,Haggerston,0.421062,66400,2,London Fields,18.852941,4
E8 3LA,E05009381,2,6091,Haggerston,0.46022,66400,2,London Fields,18.852941,4
E8 3LB,E05009381,2,9108,Dalston Junction,0.641067,62600,3,London Fields,18.852941,4
E8 3LD,E05009381,2,6091,Haggerston,0.302647,66400,2,London Fields,18.852941,4
E8 3LE,E05009381,2,6091,Haggerston,0.46022,66400,2,London Fields,18.852941,4
E8 3LF,E05009381,2,6091,Haggerston,0.471795,66400,2,London Fields,18.852941,4
E8 3LG,E05009381,2,9108,Haggerston,0.508624,62600,3,London Fields,18.852941,4
E8 3LH,E05009381,2,7078,Dalston Junction,0.465387,66400,3,London Fields,18.852941,4
E8 3LJ,E05009381,2,9108,Dalston Junction,0.660638,62600,3,London Fields,18.852941,4
E8 3LL,E05009381,2,10641,London Fields,0.552351,62600,4,London Fields,18.852941,4
E8 3LN,E05009381,2,10641,London Fields,0.493855,62600,4,London Fields,18.852941,4
E8 3LP,E05009381,2,9108,Haggerston,0.640984,62600,3,London Fields,18.852941,4
E8 3LQ,E05009381,2,6091,Dalston Junction,0.513094,66400,2,London Fields,18.852941,4
E8 3LR,E05009381,2,10641,London Fields,0.54022,62600,4,London Fields,18.852941,4
E8 3LS,E05009381,2,10641,London Fields,0.537738,62600,4,London Fields,18.852941,4
E8 3LT,E05009381,2,9108,Haggerston,0.566966,62600,3,London Fields,18.852941,4
E8 3LU,E05009381,2,9108,Haggerston,0.539911,62600,3,London Fields,18.852941,4
E8 3LW,E05009381,2,10641,London Fields,0.590881,62600,4,London Fields,18.852941,4
E8 3LX,E05009381,2,9108,Haggerston,0.39701,62600,3,London Fields,18.852941,4
E8 3LY,E05009381,2,9828,London Fields,0.152516,66400,3,London Fields,18.852941,4
E8 3NA,E05009375,2,3791,Haggerston,0.341966,52300,2,Haggerston,16.597701,4
E8 3NB,E05009381,2,9108,Haggerston,0.411852,62600,3,London Fields,18.852941,4
E8 3ND,E05009381,2,9108,Haggerston,0.380222,62600,3,London Fields,18.852941,4
E8 3NE,E05009381,2,9108,Haggerston,0.407738,62600,3,London Fields,18.852941,4
E8 3NF,E05009381,2,9108,Haggerston,0.407738,62600,3,London Fields,18.852941,4
E8 3NG,E05009381,2,6091,Haggerston,0.343528,66400,2,London Fields,18.852941,4
E8 3NH,E05009381,2,9108,Haggerston,0.552363,62600,3,London Fields,18.852941,4
E8 3NJ,E05009372,2,12683,London Fields,0.291115,62600,4,Hackney Central,29.820513,6
E8 3NL,E05009372,2,12683,London Fields,0.360512,62600,4,Hackney Central,29.820513,6
E8 3NN,E05009372,2,12683,London Fields,0.335786,62600,4,Hackney Central,29.820513,6
E8 3NP,E05009381,2,9828,London Fields,0.255921,66400,3,London Fields,18.852941,4
E8 3NQ,E05009381,2,6091,Haggerston,0.343528,66400,2,London Fields,18.852941,4
E8 3NR,E05009372,2,12683,London Fields,0.33438,62600,4,Hackney Central,29.820513,6
E8 3NS,E05009381,2,9828,London Fields,0.22917,66400,3,London Fields,18.852941,4
E8 3NT,E05009370,2,7078,Dalston Junction,0.406744,66400,3,Dalston,30.222222,6
E8 3NU,E05009381,2,9828,London Fields,0.257099,66400,3,London Fields,18.852941,4
E8 3NW,E05009372,2,12683,London Fields,0.335786,62600,4,Hackney Central,29.820513,6
E8 3NX,E05009372,2,12683,London Fields,0.310278,62600,4,Hackney Central,29.820513,6
E8 3PA,E05009381,2,9828,London Fields,0.172659,66400,3,London Fields,18.852941,4
E8 3PD,E05009381,2,9828,London Fields,0.116616,66400,3,London Fields,18.852941,4
E8 3PE,E05009381,2,9828,London Fields,0.0765493,66400,3,London Fields,18.852941,4
E8 3PF,E05009381,2,9828,London Fields,0.064912,66400,3,London Fields,18.852941,4
E8 3PG,E05009381,2,9828,London Fields,0.0430252,66400,3,London Fields,18.852941,4
E8 3PH,E05009381,2,9828,London Fields,0.0187077,66400,3,London Fields,18.852941,4
E8 3PJ,E05009381,2,9828,London Fields,0.0785278,66400,3,London Fields,18.852941,4
E8 3PL,E05009381,2,9828,London Fields,0.0358701,66400,3,London Fields,18.852941,4
E8 3PN,E05009381,2,9828,London Fields,0.0211246,66400,3,London Fields,18.852941,4
E8 3PP,E05009381,2,9828,London Fields,0.0947871,66400,3,London Fields,18.852941,4
E8 3PQ,E05009381,2,9828,London Fields,0.193385,66400,3,London Fields,18.852941,4
E8 3PR,E05009381,2,9828,London Fields,0.145216,66400,3,London Fields,18.852941,4
E8 3PS,E05009381,2,9828,London Fields,0.14019,66400,3,London Fields,18.852941,4
E8 3PT,E05009381,2,9828,London Fields,0.136187,66400,3,London Fields,18.852941,4
E8 3PU,E05009381,2,9828,London Fields,0.0411305,66400,3,London Fields,18.852941,4
E8 3PX,E05009381,2,9828,London Fields,0.13443,66400,3,London Fields,18.852941,4
E8 3PZ,E05009381,2,9828,London Fields,0.116616,66400,3,London Fields,18.852941,4
E8 3QA,E05009381,2,9828,London Fields,0.0797181,66400,3,London Fields,18.852941,4
E8 3QB,E05009381,2,9828,London Fields,0.0238208,66400,3,London Fields,18.852941,4
E8 3QD,E05009381,2,9828,London Fields,0.189112,66400,3,London Fields,18.852941,4
E8 3QE,E05009381,2,9828,London Fields,0.154593,66400,3,London Fields,18.852941,4
E8 3QF,E05009381,2,9828,London Fields,0.153324,66400,3,London Fields,18.852941,4
E8 3QH,E05009381,2,9828,London Fields,0.171149,66400,3,London Fields,18.852941,4
E8 3QJ,E05009381,2,9828,London Fields,0.171271,66400,3,London Fields,18.852941,4
E8 3QL,E05009381,2,9828,London Fields,0.0981546,66400,3,London Fields,18.852941,4
E8 3QN,E05009381,2,10641,London Fields,0.368742,62600,4,London Fields,18.852941,4
E8 3QP,E05009381,2,9828,London Fields,0.225653,66400,3,London Fields,18.852941,4
E8 3QQ,E05009381,2,9828,London Fields,0.210038,66400,3,London Fields,18.852941,4
E8 3QR,E05009381,2,9828,London Fields,0.262196,66400,3,London Fields,18.852941,4
E8 3QS,E05009381,2,9828,London Fields,0.246553,66400,3,London Fields,18.852941,4
E8 3QT,E05009381,2,9828,London Fields,0.239979,66400,3,London Fields,18.852941,4
E8 3QU,E05009381,2,9828,London Fields,0.239979,66400,3,London Fields,18.852941,4
E8 3QW,E05009381,2,9828,London Fields,0.235523,66400,3,London Fields,18.852941,4
E8 3QX,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3QY,E05009381,2,9828,London Fields,0.238632,66400,3,London Fields,18.852941,4
E8 3QZ,E05009381,2,9828,London Fields,0.263612,66400,3,London Fields,18.852941,4
E8 3RA,E05009376,2,7474,London Fields,0.352642,58700,3,Homerton,24.3125,5
E8 3RB,E05009376,2,7474,London Fields,0.352642,58700,3,Homerton,24.3125,5
E8 3RD,E05009381,2,9828,London Fields,0.171271,66400,3,London Fields,18.852941,4
E8 3RE,E05009386,2,4640,London Fields,0.197297,66400,2,Victoria,14.480519,3
E8 3RF,E05009386,2,4640,London Fields,0.202837,66400,2,Victoria,14.480519,3
E8 3RG,E05009386,2,4640,London Fields,0.191662,66400,2,Victoria,14.480519,3
E8 3RH,E05009381,2,9828,London Fields,0.160784,66400,3,London Fields,18.852941,4
E8 3RJ,E05009381,2,9828,London Fields,0.211879,66400,3,London Fields,18.852941,4
E8 3RL,E05009381,2,6490,London Fields,0.368917,66400,2,London Fields,18.852941,4
E8 3RN,E05009381,2,6490,London Fields,0.30768,66400,2,London Fields,18.852941,4
E8 3RP,E05009381,2,6490,London Fields,0.289227,66400,2,London Fields,18.852941,4
E8 3RQ,E05009381,2,9828,London Fields,0.211879,66400,3,London Fields,18.852941,4
E8 3RR,E05009381,2,6490,London Fields,0.25717,66400,2,London Fields,18.852941,4
E8 3RS,E05009381,2,6490,London Fields,0.238872,66400,2,London Fields,18.852941,4
E8 3RT,E05009381,2,9828,London Fields,0.245944,66400,3,London Fields,18.852941,4
E8 3RU,E05009381,2,6490,London Fields,0.379,66400,2,London Fields,18.852941,4
E8 3RW,E05009381,2,6490,London Fields,0.19484,66400,2,London Fields,18.852941,4
E8 3RX,E05009381,2,6490,London Fields,0.455061,66400,2,London Fields,18.852941,4
E8 3RY,E05009381,2,6490,London Fields,0.274576,66400,2,London Fields,18.852941,4
E8 3RZ,E05009381,2,6490,London Fields,0.367188,66400,2,London Fields,18.852941,4
E8 3SA,E05009381,2,9828,London Fields,0.176127,66400,3,London Fields,18.852941,4
E8 3SB,E05009381,2,6490,London Fields,0.16146,66400,2,London Fields,18.852941,4
E8 3SD,E05009381,2,9828,London Fields,0.152193,66400,3,London Fields,18.852941,4
E8 3SE,E05009381,2,9828,London Fields,0.112073,66400,3,London Fields,18.852941,4
E8 3SF,E05009381,2,9828,London Fields,0.174927,66400,3,London Fields,18.852941,4
E8 3SG,E05009386,2,4640,London Fields,0.275345,66400,2,Victoria,14.480519,3
E8 3SH,E05009386,2,4640,London Fields,0.17881,66400,2,Victoria,14.480519,3
E8 3SJ,E05009386,2,4640,London Fields,0.248976,66400,2,Victoria,14.480519,3
E8 3SL,E05009381,2,6490,London Fields,0.311681,66400,2,London Fields,18.852941,4
E8 3SN,E05009381,2,10641,London Fields,0.623861,62600,4,London Fields,18.852941,4
E8 3SP,E05009381,2,6490,London Fields,0.325319,66400,2,London Fields,18.852941,4
E8 3SQ,E05009386,2,4640,London Fields,0.236162,66400,2,Victoria,14.480519,3
E8 3SS,E05009370,2,7953,Dalston Junction,0.214253,66400,3,Dalston,30.222222,6
E8 3ST,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3SU,E05009370,2,7953,Dalston Junction,0.19271,66400,3,Dalston,30.222222,6
E8 3SX,E05009370,2,7078,Dalston Junction,0.19967,66400,3,Dalston,30.222222,6
E8 3SY,E05009370,2,7953,Dalston Junction,0.187511,66400,3,Dalston,30.222222,6
E8 3SZ,E05009370,2,7078,Dalston Junction,0.16639,66400,3,Dalston,30.222222,6
E8 3TA,E05009370,2,7078,Dalston Junction,0.284247,66400,3,Dalston,30.222222,6
E8 3TB,E05009370,2,7953,Dalston Junction,0.319845,66400,3,Dalston,30.222222,6
E8 3TD,E05009370,2,7078,Dalston Junction,0.359908,66400,3,Dalston,30.222222,6
E8 3TE,E05009370,2,7078,Dalston Junction,0.27125,66400,3,Dalston,30.222222,6
E8 3TF,E05009370,2,7078,Dalston Junction,0.240325,66400,3,Dalston,30.222222,6
E8 3TG,E05009370,2,7078,Dalston Junction,0.312086,66400,3,Dalston,30.222222,6
E8 3TH,E05009370,2,7078,Dalston Junction,0.263499,66400,3,Dalston,30.222222,6
E8 3TJ,E05009370,2,7078,Dalston Junction,0.247881,66400,3,Dalston,30.222222,6
E8 3TL,E05009370,2,7078,Dalston Junction,0.284247,66400,3,Dalston,30.222222,6
E8 3TP,E05009381,2,10641,London Fields,0.624614,62600,4,London Fields,18.852941,4
E8 3TQ,E05009370,2,7078,Dalston Junction,0.332356,66400,3,Dalston,30.222222,6
E8 3TR,E05009370,2,7078,Dalston Junction,0.282257,66400,3,Dalston,30.222222,6
E8 3TS,E05009381,2,10641,London Fields,0.623861,62600,4,London Fields,18.852941,4
E8 3TT,E05009381,2,10641,London Fields,0.623861,62600,4,London Fields,18.852941,4
E8 3TU,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3TW,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3TX,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3TY,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3TZ,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UA,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UB,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UD,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UE,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UF,E05009381,2,10641,London Fields,0.623861,62600,4,London Fields,18.852941,4
E8 3UG,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UH,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UJ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UL,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UN,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UP,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UQ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UR,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3US,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UT,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UU,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UW,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UX,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3UY,E05009381,2,10641,London Fields,0.634132,62600,4,London Fields,18.852941,4
E8 3UZ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WA,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WB,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WD,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WE,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WF,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WG,E05009381,2,10641,London Fields,0.61899,62600,4,London Fields,18.852941,4
E8 3WH,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WJ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WL,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WS,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WW,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WX,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WY,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3WZ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3XA,E05009381,2,6091,Haggerston,0.444279,66400,2,London Fields,18.852941,4
E8 3XB,E05009381,2,6091,Haggerston,0.419093,66400,2,London Fields,18.852941,4
E8 3XD,E05009381,2,6091,Haggerston,0.350054,66400,2,London Fields,18.852941,4
E8 3XE,E05009381,2,6091,Haggerston,0.376013,66400,2,London Fields,18.852941,4
E8 3XF,E05009381,2,6091,Haggerston,0.343798,66400,2,London Fields,18.852941,4
E8 3XG,E05009381,2,6091,Haggerston,0.329961,66400,2,London Fields,18.852941,4
E8 3XH,E05009381,2,6091,Haggerston,0.341992,66400,2,London Fields,18.852941,4
E8 3XJ,E05009381,2,6091,Haggerston,0.407868,66400,2,London Fields,18.852941,4
E8 3XL,E05009381,2,6091,Dalston Junction,0.424413,66400,2,London Fields,18.852941,4
E8 3XN,E05009381,2,6091,Haggerston,0.445831,66400,2,London Fields,18.852941,4
E8 3XP,E05009381,2,6091,Haggerston,0.420043,66400,2,London Fields,18.852941,4
E8 3XQ,E05009381,2,6091,Haggerston,0.315062,66400,2,London Fields,18.852941,4
E8 3XR,E05009381,2,6091,Haggerston,0.392277,66400,2,London Fields,18.852941,4
E8 3XS,E05009381,2,6091,Dalston Junction,0.44091,66400,2,London Fields,18.852941,4
E8 3XT,E05009381,2,6091,Haggerston,0.350022,66400,2,London Fields,18.852941,4
E8 3XW,E05009381,2,6091,Dalston Junction,0.463432,66400,2,London Fields,18.852941,4
E8 3XZ,E05009381,2,6091,Haggerston,0.350022,66400,2,London Fields,18.852941,4
E8 3YF,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3YH,E05009381,2,6091,Dalston Junction,0.463432,66400,2,London Fields,18.852941,4
E8 3YQ,E05009381,2,6091,Dalston Junction,0.463432,66400,2,London Fields,18.852941,4
E8 3YT,E05009381,2,6091,Dalston Junction,0.463432,66400,2,London Fields,18.852941,4
E8 3YZ,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 3ZA,E05009331,2,10499,Cambridge Heath,0.232613,56500,4,St. Peter's,29.954128,6
E8 4AA,E05009381,2,6864,Haggerston,0.313943,66400,3,London Fields,18.852941,4
E8 4AB,E05009371,2,11738,Dalston Junction,0.242701,66400,4,De Beauvoir,22.133333,5
E8 4AD,E05009386,2,16914,Cambridge Heath,0.480393,66400,6,Victoria,14.480519,3
E8 4AE,E05009381,2,7953,Dalston Junction,0.313174,66400,3,London Fields,18.852941,4
E8 4AF,E05009381,2,6864,Haggerston,0.348937,66400,3,London Fields,18.852941,4
E8 4AG,E05009371,2,11738,Dalston Junction,0.385853,66400,4,De Beauvoir,22.133333,5
E8 4AH,E05009370,2,7953,Dalston Junction,0.103255,66400,3,Dalston,30.222222,6
E8 4AJ,E05009371,2,11738,Dalston Junction,0.192861,66400,4,De Beauvoir,22.133333,5
E8 4AL,E05009370,2,7953,Dalston Junction,0.167916,66400,3,Dalston,30.222222,6
E8 4AN,E05009381,2,7953,Dalston Junction,0.373357,66400,3,London Fields,18.852941,4
E8 4AP,E05009370,2,7953,Dalston Junction,0.0704382,66400,3,Dalston,30.222222,6
E8 4AQ,E05009381,2,6864,Haggerston,0.348937,66400,3,London Fields,18.852941,4
E8 4AR,E05009371,2,11738,Dalston Junction,0.0903377,66400,4,De Beauvoir,22.133333,5
E8 4AS,E05009371,2,11738,Dalston Junction,0.192861,66400,4,De Beauvoir,22.133333,5
E8 4AT,E05009371,2,11738,Dalston Junction,0.192861,66400,4,De Beauvoir,22.133333,5
E8 4AU,E05009371,2,11738,Dalston Junction,0.292703,66400,4,De Beauvoir,22.133333,5
E8 4AW,E05009375,2,3969,Haggerston,0.494951,52300,2,Haggerston,16.597701,4
E8 4AX,E05009375,2,3969,Haggerston,0.506849,52300,2,Haggerston,16.597701,4
E8 4AY,E05009371,2,11738,Dalston Junction,0.326973,66400,4,De Beauvoir,22.133333,5
E8 4AZ,E05009375,2,3969,Haggerston,0.506849,52300,2,Haggerston,16.597701,4
E8 4BA,E05009371,2,5518,Haggerston,0.377668,66400,2,De Beauvoir,22.133333,5
E8 4BB,E05009381,2,6864,Haggerston,0.201218,66400,3,London Fields,18.852941,4
E8 4BD,E05009381,2,6864,Haggerston,0.304966,66400,3,London Fields,18.852941,4
E8 4BE,E05009381,2,6864,Haggerston,0.250737,66400,3,London Fields,18.852941,4
E8 4BF,E05009381,2,10641,London Fields,0.402022,62600,4,London Fields,18.852941,4
E8 4BG,E05009381,2,6864,Haggerston,0.296644,66400,3,London Fields,18.852941,4
